ok  	github.com/n-orlov/deck/cmd/deck	5.400s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.795s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.769s
ok  	github.com/n-orlov/deck/features	312.688s
ok  	github.com/n-orlov/deck/internal/agent	0.004s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.022s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.389s
ok  	github.com/n-orlov/deck/internal/interactive	10.743s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	3.288s
ok  	github.com/n-orlov/deck/internal/store	1.399s
ok  	github.com/n-orlov/deck/internal/theme	0.003s
ok  	github.com/n-orlov/deck/internal/tmux	19.327s
ok  	github.com/n-orlov/deck/internal/tui	0.464s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
