ok  	github.com/n-orlov/deck/cmd/deck	5.283s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.789s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.766s
ok  	github.com/n-orlov/deck/features	290.943s
ok  	github.com/n-orlov/deck/internal/agent	0.003s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.023s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.464s
ok  	github.com/n-orlov/deck/internal/interactive	10.472s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	2.903s
ok  	github.com/n-orlov/deck/internal/store	1.348s
ok  	github.com/n-orlov/deck/internal/theme	0.003s
ok  	github.com/n-orlov/deck/internal/tmux	19.080s
ok  	github.com/n-orlov/deck/internal/tui	0.495s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
