ok  	github.com/n-orlov/deck/cmd/deck	7.291s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.789s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.771s
ok  	github.com/n-orlov/deck/features	306.029s
ok  	github.com/n-orlov/deck/internal/agent	0.005s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.025s
ok  	github.com/n-orlov/deck/internal/hookrecv	4.085s
ok  	github.com/n-orlov/deck/internal/interactive	10.916s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	4.085s
ok  	github.com/n-orlov/deck/internal/store	2.493s
ok  	github.com/n-orlov/deck/internal/theme	0.006s
ok  	github.com/n-orlov/deck/internal/tmux	19.447s
ok  	github.com/n-orlov/deck/internal/tui	1.118s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
