"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","TestViewportFollowsUpAndK/up","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","10","TestSettingsSaveAppliesLiveScopeFieldsWithoutRestart/ui.ascii","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestSettingsCategoryRowBackgroundFillsFullPanelWidth","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestDeckOwnedCellsCarryExplicitForegroundOnEveryBuiltin/parchment/below_deck's_supported_minimum","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","2644","create a claude session, observe its facts, then resume it","","","passed","","","Real agent session creation and resume through the TUI","",""
"","10","TestSendNamedKeyRejectsAnUnknownNameWithoutSpawningTmux","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","10","TestSettingsSaveAppliesLiveScopeFieldsWithoutRestart/allow_yolo","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestEnvEditorFirstTypedRuneReplacesThePrefilledValueWholesale","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestCreateModalMalformedEnvKeyMessage","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","50","TestSettingsGroupsEscOffersNoDiscardPrompt","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","10","TestSettingsScopeParityMatchesSaveBehaviour/post_destroy","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","803","a real deck client's own coloured chrome is readable per cell, by name and by matched text","","","passed","","","Godog harness wiring","",""
"","60","TestReceiveHookAppliesOverAnyStaleSourceExceptStopped/Stop/from_waiting/via_tmux","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/hookrecv","github.com/n-orlov/deck/internal/hookrecv",""
"","0","TestSettingsFooterCarriesDeckBackground/matrix/normal","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","1428","reaping a deleted session leaves its adversarially-seeded cwd fingerprint unchanged","","","passed","","","Undo toast after x, and the dd delete/tombstone chord","",""
"","0","TestAvailDirectoryNamedPiDoesNotCount","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","0","TestClickSidebarRowEntersInteractiveModeOnOnePress","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestPiIdleRuleStaysLastAmongPiRules","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/agent","github.com/n-orlov/deck/internal/agent",""
"","0","TestInvalidControlsAreRejected/DECK_CLOCK_STEP","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/config","github.com/n-orlov/deck/internal/config",""
"","0","TestSessionIDMissingValueIsRejected","","Sat Sep 26 01:15:05 BST 2026","passed","Sat Sep 26 01:15:05 BST 2026","","github.com/n-orlov/deck/cmd/fake-pi","github.com/n-orlov/deck/cmd/fake-pi",""
"","0","TestFooterLineSharesLineWithLongStatusReason/80_columns,_empty_list:_the_reason_goes_with_the_rows","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestDriftEndingKeysBringSelectionBackIntoView/key=""up""","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","20","TestSessionResizeReplacesGridInstance","","Sat Sep 26 01:15:42 BST 2026","passed","Sat Sep 26 01:15:42 BST 2026","","github.com/n-orlov/deck/internal/interactive","github.com/n-orlov/deck/internal/interactive",""
"","0","TestRenderRowsClampsOffsetToActualScrollbackLength","","Sat Sep 26 01:15:42 BST 2026","passed","Sat Sep 26 01:15:42 BST 2026","","github.com/n-orlov/deck/internal/interactive","github.com/n-orlov/deck/internal/interactive",""
"","0","TestNoSendPathUsesSessionNameAsTarget","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","2493","the permission profile survives a resume","","","passed","","","Permission profile mapping, degradation and the yolo gate","",""
"","0","TestFingerprintDetectsMutations/mtime_touch","","Sat Sep 26 01:15:06 BST 2026","passed","Sat Sep 26 01:15:06 BST 2026","","github.com/n-orlov/deck/features","github.com/n-orlov/deck/features",""
"","0","TestCropDecorationsCarryDeckBackground/Stacked/daylight","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestCropPreviewBottomLeftFitsWithoutGeometryLine","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestRenderRowsMatchesLiveRenderAtZeroOffset","","Sat Sep 26 01:15:42 BST 2026","passed","Sat Sep 26 01:15:42 BST 2026","","github.com/n-orlov/deck/internal/interactive","github.com/n-orlov/deck/internal/interactive",""
"","0","TestSchemaScopes","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/config","github.com/n-orlov/deck/internal/config",""
"","10","TestSendNamedKeyDeliversModifiedNavigationKeysByTmuxsOwnTranslation/C-S-End","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","0","TestSettingsStringEscCancelsLeavingStagedValueUntouched","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestRenameFieldRowTruncationReemitsItsOwnReset","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestInteractiveLiteralPayloadCoversEveryFixedByteKey","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","768","with only codex installed the Agent field offers shell and codex but not claude or pi","","","passed","","","Nothing installed means the Agent field offers only shell (requirement 114)","",""
"","0","TestTruncateToWidthKeepsEscapeBytesItPassesOver","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","80","TestResumeShellSessionCarriesNoLaunchGeneration","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","0","TestDeckOwnedCellsCarryExplicitForegroundOnEveryBuiltin/matrix/collapsed_sidebar_strip","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","100","TestHangModeBlocksOnThePaneUntilACommandOrEOFArrives","","Sat Sep 26 01:15:05 BST 2026","passed","Sat Sep 26 01:15:05 BST 2026","","github.com/n-orlov/deck/cmd/fake-codex","github.com/n-orlov/deck/cmd/fake-codex",""
"","0","TestGroupOrderDefaultFirstFlagFalseMatchesR129Baseline","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestDeckOwnedCellsCarryExplicitForegroundOnEveryBuiltin/daylight/settings_takeover","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestEntryRefusalClearsWhenStoppedSessionStarts","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestRunWritesAReparseableMergedFile","","Sat Sep 26 01:14:54 BST 2026","passed","Sat Sep 26 01:14:54 BST 2026","","github.com/n-orlov/deck/ci/junitflaky","github.com/n-orlov/deck/ci/junitflaky",""
"","1258","create and kill propagate and surviving clients tolerate a peer crash","","","passed","","","Multi-client session refresh","",""
"","0","TestSessionScopedKeysAreInertOnAHeader/U","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","60","TestWheelInOverlayAgreesWithArrowKeys","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestUndoToastBudgetHoldsAcrossSizes/120x24","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestCodex_Capabilities","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/agent","github.com/n-orlov/deck/internal/agent",""
"","10","TestSendNamedKeyDeliversAltModifiedNavigationKeysByTmuxsOwnTranslation/M-F12","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","0","TestRestartChoiceNoteIsError","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestBelowMinimumFrameStaysWithinBudget/79x40/attachError/short","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","10","TestSettingsScopeParityMatchesSaveBehaviour/allow_yolo","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","60","TestReceiveCodexSupersededSessionStartDoesNotMoveTheConversationID","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/hookrecv","github.com/n-orlov/deck/internal/hookrecv",""
"","0","TestPreviewContentLineDistinguishesAttachedFromUnattachedEndToEnd","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestCreateModalShellSubmitPassesPostDestroyThrough","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestCreateFieldRowsSourceContainsNoColorToken","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestAvailabilityProberInjectedOnOpenGatesCycle/shell-and-claude","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestAllDialogsRejectMouseAtBorderBodyAndOutside/help/body","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","80","TestRefusedRenameKeepsLiveAndArchivedHoldersFiles","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","70","TestDeckOwnedCellsCarryExplicitForegroundOnEveryBuiltin","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","2176","a non-default sidebar_width actually widens deck's own rendered sidebar","","","passed","","","Godog harness wiring","",""
"","0","TestCanvasBackgroundOpensBothCanvasAttributesAndReopensAfterResets","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestSeamBodyRowIsFocusedWhenSidebarHasFocus","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","80","TestResumeUsesTheServicesGlobalPreLaunch","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","2258","profile switch dialog -- esc after altering its field leaves the persisted profile untouched","","","passed","","","The §11.4 dialog contract, asserted per dialog (requirements 7, 8, 9, 10, 11, 50)","",""
"","0","TestNoBackslashSemicolonEscapeIsUsedForTrailingSemicolons","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","0","TestDeckOwnedCellsCarryExplicitForegroundOnEveryBuiltin/matrix/detail_dialog","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestSessionRestartedThatCreatedAPaneClearsTheLatch","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","1412","bulk x on a marked set leaves both adversarially-seeded cwd fingerprints unchanged","","","passed","","","Undo toast after x, and the dd delete/tombstone chord","",""
"","2081","settings' group-delete d branch routes through the same dd batch confirm and one u restores the whole batch (R131 part 2)","","","passed","","","Undo toast after x, and the dd delete/tombstone chord","",""
"","0","TestHitTestStackedModeResolvesRowsAndPreview","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","280","TestKillReapSweepAndNameReuseReapNeverRunPostDestroy","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","20","TestPanePipeReceivesGenuineEOFOnDisableWithPanePipeZero","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","0","TestThemePickerUndisclosedKeysNotBound","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","60","TestReceiveHookAppliesOverAnyStaleSourceExceptStopped/StopFailure/from_running/via_user","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/hookrecv","github.com/n-orlov/deck/internal/hookrecv",""
"","0","TestUnarchiveKeyActsOnAnArchivedRowFoundThroughTheFilter","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","70","TestResumeAdoptsAlreadyRunningTMuxSessionInsteadOfDuplicateError","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","0","TestAllDialogsRejectMouseAtBorderBodyAndOutside/profile","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestHookStoreWriteMeasuresOnlyCallbackWithMonotonicClock","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/audit","github.com/n-orlov/deck/internal/audit",""
"","0","TestSessionsLoadedRendersInAttentionOrder","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","70","TestSupersededLaunchGenerationDropsTheWholeHookClass/SessionEnd/row_carries_no_token,_hook_does","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/hookrecv","github.com/n-orlov/deck/internal/hookrecv",""
"","0","TestSettingsStringTypingAndEnterStagesTheValue","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","2564","entering the interactive preview acknowledges a live error without replacing its verdict","","","passed","","","Attaching records the selected attention episode","",""
"","0","TestSetEntryRefusalNeverLeavesItFooterOnly/attached-elsewhere","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","982","submitting a working directory that exists but is a file names it and keeps the modal open","","","passed","","","The create modal's §11.7 cwd prefill (requirement 12)","",""
"","80","TestRestartClearsBothEnvDirtyAndLaunchDirty","","Sat Sep 26 01:15:58 BST 2026","passed","Sat Sep 26 01:15:58 BST 2026","","github.com/n-orlov/deck/internal/service","github.com/n-orlov/deck/internal/service",""
"","0","TestPaneResumeCommandAcceptsAnExplicitNewConversationID","","Sat Sep 26 01:15:04 BST 2026","passed","Sat Sep 26 01:15:04 BST 2026","","github.com/n-orlov/deck/cmd/fake-claude","github.com/n-orlov/deck/cmd/fake-claude",""
"","0","TestFooterHandlerAgreementAcrossEveryRowClass/live/running/x","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestHookTrustGateFiresOnlyWhenBypassFlagIsPresent/trusted:_fires","","Sat Sep 26 01:15:05 BST 2026","passed","Sat Sep 26 01:15:05 BST 2026","","github.com/n-orlov/deck/cmd/fake-codex","github.com/n-orlov/deck/cmd/fake-codex",""
"","874","a shell session carries the deck-owned session context, the adapter that had none before","","","passed","","","Every pane carries its own session's DECK_SESSION_* context (R104, SPEC §6.1)","",""
"","110","TestReceiveHookOverridesStaleTmuxLaunchFailure","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/hookrecv","github.com/n-orlov/deck/internal/hookrecv",""
"","0","TestSortComparatorsThreeWayTieIsTransitive","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","80","TestReceiveHookAppliesOverAnyStaleSourceExceptStopped/UserPromptSubmit/from_waiting/via_hook","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/hookrecv","github.com/n-orlov/deck/internal/hookrecv",""
"","0","TestCodex_ResumeRefusesEmptyConversationID","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/agent","github.com/n-orlov/deck/internal/agent",""
"","0","TestThemedDialogsDegradeCleanlyUnderNoColorAndASCII/delete/purge_confirm/with_a_failure_note","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestInvalidControlsAreRejected/DECK_ASCII","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/config","github.com/n-orlov/deck/internal/config",""
"","0","TestFullBoxPreviewContentLineDistinguishesAttachedFromUnattached","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestEventLogViewWithNoStoreStatesUnavailableRatherThanPanicking","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestPi_LaunchRequiresConversationID","","Sat Sep 26 01:15:29 BST 2026","passed","Sat Sep 26 01:15:29 BST 2026","","github.com/n-orlov/deck/internal/agent","github.com/n-orlov/deck/internal/agent",""
"","0","TestDeckOwnedCellsCarryExplicitForegroundOnEveryBuiltin/cobalt/theme_picker_over_the_live_list","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","50","TestEventLogViewOrdersEventsNewestFirstAndTruncatesALongPayload","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","1206","a fake agent renders a preview fixture once and then falls silent #1","","","passed","","","Godog harness wiring","",""
"","10","TestSendNamedKeyDeliversAltModifiedNavigationKeysByTmuxsOwnTranslation/C-M-Left","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
"","10","TestCure0105DefaultGroupFirstLiveSaveFollowsSelection","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","0","TestCreateModalYoloDefaultSkippedForAnAdapterThatDoesNotOfferYolo","","Sat Sep 26 01:16:42 BST 2026","passed","Sat Sep 26 01:16:42 BST 2026","","github.com/n-orlov/deck/internal/tui","github.com/n-orlov/deck/internal/tui",""
"","10","TestForceClaimWindowOwnershipConfirmReadLosesToACompetingWriter","","Sat Sep 26 01:16:17 BST 2026","passed","Sat Sep 26 01:16:17 BST 2026","","github.com/n-orlov/deck/internal/tmux","github.com/n-orlov/deck/internal/tmux",""
