ok  	github.com/n-orlov/deck/cmd/deck	5.094s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.787s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.773s
ok  	github.com/n-orlov/deck/features	307.835s
ok  	github.com/n-orlov/deck/internal/agent	0.004s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.028s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.372s
ok  	github.com/n-orlov/deck/internal/interactive	10.471s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	2.860s
ok  	github.com/n-orlov/deck/internal/store	1.756s
ok  	github.com/n-orlov/deck/internal/theme	0.005s
ok  	github.com/n-orlov/deck/internal/tmux	19.135s
ok  	github.com/n-orlov/deck/internal/tui	0.513s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
