ok  	github.com/n-orlov/deck/cmd/deck	5.151s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.790s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.770s
ok  	github.com/n-orlov/deck/features	308.858s
ok  	github.com/n-orlov/deck/internal/agent	0.004s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.025s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.330s
ok  	github.com/n-orlov/deck/internal/interactive	10.593s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	2.931s
ok  	github.com/n-orlov/deck/internal/store	1.734s
ok  	github.com/n-orlov/deck/internal/theme	0.005s
ok  	github.com/n-orlov/deck/internal/tmux	19.227s
ok  	github.com/n-orlov/deck/internal/tui	0.539s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
