ok  	github.com/n-orlov/deck/cmd/deck	7.790s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.795s
ok  	github.com/n-orlov/deck/cmd/fake-codex	0.121s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.778s
ok  	github.com/n-orlov/deck/features	373.884s
ok  	github.com/n-orlov/deck/internal/agent	0.009s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.024s
ok  	github.com/n-orlov/deck/internal/hookrecv	4.326s
ok  	github.com/n-orlov/deck/internal/interactive	11.265s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	6.733s
ok  	github.com/n-orlov/deck/internal/store	2.632s
ok  	github.com/n-orlov/deck/internal/theme	0.004s
ok  	github.com/n-orlov/deck/internal/tmux	19.771s
ok  	github.com/n-orlov/deck/internal/tui	3.856s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
