ok  	github.com/n-orlov/deck/cmd/deck	5.404s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.796s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.769s
ok  	github.com/n-orlov/deck/features	307.075s
ok  	github.com/n-orlov/deck/internal/agent	0.005s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.025s
ok  	github.com/n-orlov/deck/internal/hookrecv	4.076s
ok  	github.com/n-orlov/deck/internal/interactive	11.228s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	3.941s
ok  	github.com/n-orlov/deck/internal/store	1.966s
ok  	github.com/n-orlov/deck/internal/theme	0.004s
ok  	github.com/n-orlov/deck/internal/tmux	19.269s
ok  	github.com/n-orlov/deck/internal/tui	0.697s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
